# wave A(l)/A(V) unc
7.58781e-01 6.78197e-01 3.39099e-02
7.59663e-01 6.76922e-01 3.38461e-02
7.60545e-01 6.75644e-01 3.37822e-02
7.61428e-01 6.74368e-01 3.37184e-02
7.62313e-01 6.73093e-01 3.36547e-02
7.63198e-01 6.71821e-01 3.35911e-02
7.64085e-01 6.70546e-01 3.35273e-02
7.64972e-01 6.69274e-01 3.34637e-02
7.65861e-01 6.68002e-01 3.34001e-02
7.66750e-01 6.66734e-01 3.33367e-02
7.67641e-01 6.65465e-01 3.32733e-02
7.68533e-01 6.64193e-01 3.32097e-02
7.69425e-01 6.62928e-01 3.31464e-02
7.70319e-01 6.61660e-01 3.30830e-02
7.71214e-01 6.60395e-01 3.30197e-02
7.72109e-01 6.59129e-01 3.29565e-02
7.73006e-01 6.57864e-01 3.28932e-02
7.73904e-01 6.56599e-01 3.28300e-02
7.74803e-01 6.55337e-01 3.27669e-02
7.75703e-01 6.54075e-01 3.27038e-02
7.76604e-01 6.52814e-01 3.26407e-02
7.77506e-01 6.51555e-01 3.25778e-02
7.78409e-01 6.50293e-01 3.25147e-02
7.79313e-01 6.49035e-01 3.24517e-02
7.80218e-01 6.47780e-01 3.23890e-02
7.81125e-01 6.46521e-01 3.23261e-02
7.82032e-01 6.45266e-01 3.22633e-02
7.82940e-01 6.44011e-01 3.22005e-02
7.83850e-01 6.42756e-01 3.21378e-02
7.84760e-01 6.41504e-01 3.20752e-02
7.85672e-01 6.40252e-01 3.20126e-02
7.86584e-01 6.39000e-01 3.19500e-02
7.87498e-01 6.37749e-01 3.18874e-02
7.88412e-01 6.36500e-01 3.18250e-02
7.89328e-01 6.35252e-01 3.17626e-02
7.90245e-01 6.34003e-01 3.17002e-02
7.91163e-01 6.32755e-01 3.16377e-02
7.92082e-01 6.31510e-01 3.15755e-02
7.93002e-01 6.30265e-01 3.15132e-02
7.93923e-01 6.29020e-01 3.14510e-02
7.94845e-01 6.27775e-01 3.13887e-02
7.95768e-01 6.26533e-01 3.13266e-02
7.96693e-01 6.25291e-01 3.12646e-02
7.97618e-01 6.24049e-01 3.12025e-02
7.98544e-01 6.22811e-01 3.11406e-02
7.99472e-01 6.21569e-01 3.10785e-02
8.00401e-01 6.20331e-01 3.10165e-02
8.01330e-01 6.19096e-01 3.09548e-02
8.02261e-01 6.17857e-01 3.08929e-02
8.03193e-01 6.16622e-01 3.08311e-02
8.04126e-01 6.15387e-01 3.07694e-02
8.05060e-01 6.14152e-01 3.07076e-02
8.05995e-01 6.12921e-01 3.06460e-02
8.06931e-01 6.11689e-01 3.05844e-02
8.07868e-01 6.10457e-01 3.05229e-02
8.08807e-01 6.09226e-01 3.04613e-02
8.09746e-01 6.07997e-01 3.03999e-02
8.10687e-01 6.06769e-01 3.03384e-02
8.11628e-01 6.05540e-01 3.02770e-02
8.12571e-01 6.04315e-01 3.02158e-02
8.13515e-01 6.03090e-01 3.01545e-02
8.14460e-01 6.01865e-01 3.00933e-02
8.15406e-01 6.00640e-01 3.00320e-02
8.16353e-01 5.99415e-01 2.99708e-02
8.17301e-01 5.98194e-01 2.99097e-02
8.18250e-01 5.96972e-01 2.98486e-02
8.19201e-01 5.95754e-01 2.97877e-02
8.20152e-01 5.94532e-01 2.97266e-02
8.21105e-01 5.93314e-01 2.96657e-02
8.22059e-01 5.92096e-01 2.96048e-02
8.23013e-01 5.90881e-01 2.95440e-02
8.23969e-01 5.89662e-01 2.94831e-02
8.24926e-01 5.88447e-01 2.94224e-02
8.25885e-01 5.87236e-01 2.93618e-02
8.26844e-01 5.86021e-01 2.93010e-02
8.27804e-01 5.84809e-01 2.92405e-02
8.28766e-01 5.83597e-01 2.91799e-02
8.29728e-01 5.82386e-01 2.91193e-02
8.30692e-01 5.81178e-01 2.90589e-02
8.31657e-01 5.79969e-01 2.89985e-02
8.32623e-01 5.78761e-01 2.89381e-02
8.33590e-01 5.77553e-01 2.88776e-02
8.34558e-01 5.76348e-01 2.88174e-02
8.35528e-01 5.75143e-01 2.87571e-02
8.36498e-01 5.73938e-01 2.86969e-02
8.37470e-01 5.72736e-01 2.86368e-02
8.38442e-01 5.71532e-01 2.85766e-02
8.39416e-01 5.70330e-01 2.85165e-02
8.40391e-01 5.69132e-01 2.84566e-02
8.41367e-01 5.67930e-01 2.83965e-02
8.42345e-01 5.66732e-01 2.83366e-02
8.43323e-01 5.65534e-01 2.82767e-02
8.44303e-01 5.64335e-01 2.82168e-02
8.45283e-01 5.63141e-01 2.81570e-02
8.46265e-01 5.61946e-01 2.80973e-02
8.47248e-01 5.60751e-01 2.80375e-02
8.48232e-01 5.59556e-01 2.79778e-02
8.49217e-01 5.58364e-01 2.79182e-02
8.50204e-01 5.57173e-01 2.78586e-02
8.51191e-01 5.55981e-01 2.77991e-02
8.52180e-01 5.54793e-01 2.77397e-02
8.53170e-01 5.53605e-01 2.76802e-02
8.54161e-01 5.52417e-01 2.76208e-02
8.55153e-01 5.51229e-01 2.75614e-02
8.56146e-01 5.50040e-01 2.75020e-02
8.57140e-01 5.48856e-01 2.74428e-02
8.58136e-01 5.47671e-01 2.73835e-02
8.59133e-01 5.46489e-01 2.73245e-02
8.60131e-01 5.45304e-01 2.72652e-02
8.61130e-01 5.44123e-01 2.72061e-02
8.62130e-01 5.42941e-01 2.71471e-02
8.63131e-01 5.41763e-01 2.70882e-02
8.64134e-01 5.40585e-01 2.70293e-02
8.65138e-01 5.39404e-01 2.69702e-02
8.66142e-01 5.38229e-01 2.69114e-02
8.67148e-01 5.37051e-01 2.68525e-02
8.68156e-01 5.35876e-01 2.67938e-02
8.69164e-01 5.34701e-01 2.67351e-02
8.70174e-01 5.33526e-01 2.66763e-02
8.71184e-01 5.32355e-01 2.66177e-02
8.72196e-01 5.31183e-01 2.65592e-02
8.73209e-01 5.30012e-01 2.65006e-02
8.74224e-01 5.28840e-01 2.64420e-02
8.75239e-01 5.27672e-01 2.63836e-02
8.76256e-01 5.26504e-01 2.63252e-02
8.77273e-01 5.25336e-01 2.62668e-02
8.78292e-01 5.24171e-01 2.62086e-02
8.79312e-01 5.23003e-01 2.61502e-02
8.80334e-01 5.21842e-01 2.60921e-02
8.81356e-01 5.20677e-01 2.60339e-02
8.82380e-01 5.19516e-01 2.59758e-02
8.83405e-01 5.18354e-01 2.59177e-02
8.84431e-01 5.17196e-01 2.58598e-02
8.85458e-01 5.16038e-01 2.58019e-02
8.86487e-01 5.14880e-01 2.57440e-02
8.87516e-01 5.13722e-01 2.56861e-02
8.88547e-01 5.12567e-01 2.56284e-02
8.89579e-01 5.11413e-01 2.55706e-02
8.90613e-01 5.10261e-01 2.55131e-02
8.91647e-01 5.09110e-01 2.54555e-02
8.92683e-01 5.07958e-01 2.53979e-02
8.93720e-01 5.06810e-01 2.53405e-02
8.94758e-01 5.05662e-01 2.52831e-02
8.95797e-01 5.04518e-01 2.52259e-02
8.96837e-01 5.03373e-01 2.51687e-02
8.97879e-01 5.02228e-01 2.51114e-02
8.98922e-01 5.01087e-01 2.50544e-02
8.99966e-01 4.99946e-01 2.49973e-02
9.01011e-01 4.98808e-01 2.49404e-02
9.02058e-01 4.97670e-01 2.48835e-02
9.03106e-01 4.96535e-01 2.48268e-02
9.04155e-01 4.95401e-01 2.47700e-02
9.05205e-01 4.94266e-01 2.47133e-02
9.06256e-01 4.93135e-01 2.46567e-02
9.07309e-01 4.92003e-01 2.46002e-02
9.08363e-01 4.90875e-01 2.45438e-02
9.09418e-01 4.89747e-01 2.44874e-02
9.10474e-01 4.88623e-01 2.44311e-02
9.11532e-01 4.87498e-01 2.43749e-02
9.12590e-01 4.86377e-01 2.43188e-02
9.13650e-01 4.85256e-01 2.42628e-02
9.14712e-01 4.84138e-01 2.42069e-02
9.15774e-01 4.83020e-01 2.41510e-02
9.16838e-01 4.81905e-01 2.40953e-02
9.17903e-01 4.80791e-01 2.40395e-02
9.18969e-01 4.79680e-01 2.39840e-02
9.20036e-01 4.78568e-01 2.39284e-02
9.21105e-01 4.77461e-01 2.38730e-02
9.22175e-01 4.76356e-01 2.38178e-02
9.23246e-01 4.75248e-01 2.37624e-02
9.24318e-01 4.74147e-01 2.37074e-02
9.25392e-01 4.73046e-01 2.36523e-02
9.26467e-01 4.71948e-01 2.35974e-02
9.27543e-01 4.70850e-01 2.35425e-02
9.28620e-01 4.69756e-01 2.34878e-02
9.29699e-01 4.68661e-01 2.34331e-02
9.30779e-01 4.67574e-01 2.33787e-02
9.31860e-01 4.66482e-01 2.33241e-02
9.32942e-01 4.65398e-01 2.32699e-02
9.34026e-01 4.64310e-01 2.32155e-02
9.35111e-01 4.63229e-01 2.31615e-02
9.36197e-01 4.62148e-01 2.31074e-02
9.37284e-01 4.61070e-01 2.30535e-02
9.38373e-01 4.59993e-01 2.29996e-02
9.39463e-01 4.58921e-01 2.29461e-02
9.40554e-01 4.57847e-01 2.28924e-02
9.41646e-01 4.56779e-01 2.28390e-02
9.42740e-01 4.55712e-01 2.27856e-02
9.43835e-01 4.54647e-01 2.27324e-02
9.44931e-01 4.53583e-01 2.26792e-02
9.46029e-01 4.52525e-01 2.26263e-02
9.47128e-01 4.51468e-01 2.25734e-02
9.48228e-01 4.50410e-01 2.25205e-02
9.49329e-01 4.49359e-01 2.24680e-02
9.50432e-01 4.48308e-01 2.24154e-02
9.51536e-01 4.47261e-01 2.23630e-02
9.52641e-01 4.46213e-01 2.23106e-02
9.53748e-01 4.45169e-01 2.22584e-02
9.54855e-01 4.44131e-01 2.22066e-02
9.55964e-01 4.43090e-01 2.21545e-02
9.57075e-01 4.42056e-01 2.21028e-02
9.58186e-01 4.41025e-01 2.20513e-02
9.59299e-01 4.39994e-01 2.19997e-02
9.60414e-01 4.38967e-01 2.19483e-02
9.61529e-01 4.37942e-01 2.18971e-02
9.62646e-01 4.36918e-01 2.18459e-02
9.63764e-01 4.35901e-01 2.17950e-02
9.64884e-01 4.34883e-01 2.17442e-02
9.66004e-01 4.33869e-01 2.16935e-02
9.67126e-01 4.32858e-01 2.16429e-02
9.68250e-01 4.31851e-01 2.15925e-02
9.69374e-01 4.30843e-01 2.15422e-02
9.70500e-01 4.29843e-01 2.14921e-02
9.71627e-01 4.28842e-01 2.14421e-02
9.72756e-01 4.27845e-01 2.13922e-02
9.73886e-01 4.26850e-01 2.13425e-02
9.75017e-01 4.25860e-01 2.12930e-02
9.76150e-01 4.24869e-01 2.12435e-02
9.77283e-01 4.23885e-01 2.11943e-02
9.78419e-01 4.22901e-01 2.11451e-02
9.79555e-01 4.21920e-01 2.10960e-02
9.80693e-01 4.20943e-01 2.10472e-02
9.81832e-01 4.19969e-01 2.09985e-02
9.82972e-01 4.18995e-01 2.09498e-02
9.84114e-01 4.18028e-01 2.09014e-02
9.85257e-01 4.17060e-01 2.08530e-02
9.86401e-01 4.16097e-01 2.08048e-02
9.87547e-01 4.15136e-01 2.07568e-02
9.88694e-01 4.14175e-01 2.07088e-02
9.89843e-01 4.13221e-01 2.06611e-02
9.90992e-01 4.12268e-01 2.06134e-02
9.92143e-01 4.11317e-01 2.05659e-02
9.93296e-01 4.10370e-01 2.05185e-02
9.94449e-01 4.09426e-01 2.04713e-02
9.95605e-01 4.08482e-01 2.04241e-02
9.96761e-01 4.07545e-01 2.03772e-02
9.97919e-01 4.06608e-01 2.03304e-02
9.99078e-01 4.05674e-01 2.02837e-02
1.00024e+00 4.04743e-01 2.02372e-02
1.00140e+00 4.03813e-01 2.01907e-02
1.00256e+00 4.02889e-01 2.01445e-02
1.00373e+00 4.01965e-01 2.00983e-02
1.00489e+00 4.01045e-01 2.00523e-02
1.00606e+00 4.00128e-01 2.00064e-02
1.00723e+00 3.99214e-01 1.99607e-02
1.00840e+00 3.98301e-01 1.99150e-02
1.00957e+00 3.97393e-01 1.98697e-02
1.01074e+00 3.96486e-01 1.98243e-02
1.01192e+00 3.95583e-01 1.97791e-02
1.01309e+00 3.94679e-01 1.97340e-02
1.01427e+00 3.93782e-01 1.96891e-02
1.01545e+00 3.92885e-01 1.96443e-02
1.01663e+00 3.91991e-01 1.95996e-02
1.01781e+00 3.91101e-01 1.95551e-02
1.01899e+00 3.90214e-01 1.95107e-02
1.02017e+00 3.89331e-01 1.94665e-02
1.02136e+00 3.88447e-01 1.94223e-02
1.02254e+00 3.87567e-01 1.93783e-02
1.02373e+00 3.86690e-01 1.93345e-02
1.02492e+00 3.85816e-01 1.92908e-02
1.02611e+00 3.84946e-01 1.92473e-02
1.02730e+00 3.84076e-01 1.92038e-02
1.02850e+00 3.83209e-01 1.91604e-02
1.02969e+00 3.82345e-01 1.91173e-02
1.03089e+00 3.81485e-01 1.90743e-02
1.03208e+00 3.80625e-01 1.90312e-02
1.03328e+00 3.79771e-01 1.89886e-02
1.03448e+00 3.78918e-01 1.89459e-02
1.03569e+00 3.78068e-01 1.89034e-02
1.03689e+00 3.77218e-01 1.88609e-02
1.03809e+00 3.76374e-01 1.88187e-02
1.03930e+00 3.75531e-01 1.87765e-02
1.04051e+00 3.74691e-01 1.87345e-02
1.04171e+00 3.73854e-01 1.86927e-02
1.04292e+00 3.73017e-01 1.86509e-02
1.04414e+00 3.72187e-01 1.86094e-02
1.04535e+00 3.71357e-01 1.85679e-02
1.04656e+00 3.70530e-01 1.85265e-02
1.04778e+00 3.69704e-01 1.84852e-02
1.04900e+00 3.68884e-01 1.84442e-02
1.05021e+00 3.68064e-01 1.84032e-02
1.05143e+00 3.67247e-01 1.83623e-02
1.05265e+00 3.66430e-01 1.83215e-02
1.05388e+00 3.65620e-01 1.82810e-02
1.05510e+00 3.64810e-01 1.82405e-02
1.05633e+00 3.64004e-01 1.82002e-02
1.05755e+00 3.63200e-01 1.81600e-02
1.05878e+00 3.62401e-01 1.81200e-02
1.06001e+00 3.61601e-01 1.80800e-02
1.06124e+00 3.60804e-01 1.80402e-02
1.06248e+00 3.60011e-01 1.80005e-02
1.06371e+00 3.59218e-01 1.79609e-02
1.06495e+00 3.58428e-01 1.79214e-02
1.06618e+00 3.57641e-01 1.78821e-02
1.06742e+00 3.56858e-01 1.78429e-02
1.06866e+00 3.56078e-01 1.78039e-02
1.06990e+00 3.55298e-01 1.77649e-02
1.07114e+00 3.54522e-01 1.77261e-02
1.07239e+00 3.53748e-01 1.76874e-02
1.07363e+00 3.52975e-01 1.76488e-02
1.07488e+00 3.52206e-01 1.76103e-02
1.07613e+00 3.51439e-01 1.75720e-02
1.07738e+00 3.50676e-01 1.75338e-02
1.07863e+00 3.49913e-01 1.74956e-02
1.07988e+00 3.49153e-01 1.74577e-02
1.08114e+00 3.48397e-01 1.74198e-02
1.08239e+00 3.47640e-01 1.73820e-02
1.08365e+00 3.46890e-01 1.73445e-02
1.08491e+00 3.46137e-01 1.73069e-02
1.08617e+00 3.45391e-01 1.72696e-02
1.08743e+00 3.44645e-01 1.72322e-02
1.08869e+00 3.43902e-01 1.71951e-02
1.08996e+00 3.43162e-01 1.71581e-02
1.09123e+00 3.42426e-01 1.71213e-02
1.09249e+00 3.41689e-01 1.70845e-02
1.09376e+00 3.40956e-01 1.70478e-02
1.09503e+00 3.40223e-01 1.70112e-02
1.09630e+00 3.39494e-01 1.69747e-02
1.09758e+00 3.38767e-01 1.69384e-02
1.09885e+00 3.38044e-01 1.69022e-02
1.10013e+00 3.37321e-01 1.68661e-02
1.10141e+00 3.36602e-01 1.68301e-02
1.10269e+00 3.35886e-01 1.67943e-02
1.10397e+00 3.35169e-01 1.67585e-02
1.10525e+00 3.34456e-01 1.67228e-02
1.10653e+00 3.33745e-01 1.66873e-02
1.10782e+00 3.33037e-01 1.66518e-02
1.10910e+00 3.32330e-01 1.66165e-02
1.11039e+00 3.31626e-01 1.65813e-02
1.11168e+00 3.30924e-01 1.65462e-02
1.11297e+00 3.30224e-01 1.65112e-02
1.11427e+00 3.29527e-01 1.64763e-02
1.11556e+00 3.28831e-01 1.64416e-02
1.11686e+00 3.28138e-01 1.64069e-02
1.11815e+00 3.27446e-01 1.63723e-02
1.11945e+00 3.26757e-01 1.63379e-02
1.12075e+00 3.26070e-01 1.63035e-02
1.12205e+00 3.25386e-01 1.62693e-02
1.12336e+00 3.24703e-01 1.62351e-02
1.12466e+00 3.24022e-01 1.62011e-02
1.12597e+00 3.23344e-01 1.61672e-02
1.12728e+00 3.22667e-01 1.61333e-02
1.12859e+00 3.21992e-01 1.60996e-02
1.12990e+00 3.21320e-01 1.60660e-02
1.13121e+00 3.20650e-01 1.60325e-02
1.13252e+00 3.19981e-01 1.59990e-02
1.13384e+00 3.19314e-01 1.59657e-02
1.13516e+00 3.18650e-01 1.59325e-02
1.13647e+00 3.17988e-01 1.58994e-02
1.13779e+00 3.17327e-01 1.58664e-02
1.13912e+00 3.16669e-01 1.58334e-02
1.14044e+00 3.16012e-01 1.58006e-02
1.14176e+00 3.15357e-01 1.57679e-02
1.14309e+00 3.14705e-01 1.57352e-02
1.14442e+00 3.14054e-01 1.57027e-02
1.14575e+00 3.13405e-01 1.56702e-02
1.14708e+00 3.12757e-01 1.56379e-02
1.14841e+00 3.12112e-01 1.56056e-02
1.14974e+00 3.11469e-01 1.55734e-02
1.15108e+00 3.10827e-01 1.55414e-02
1.15242e+00 3.10188e-01 1.55094e-02
1.15375e+00 3.09550e-01 1.54775e-02
1.15509e+00 3.08913e-01 1.54457e-02
1.15644e+00 3.08279e-01 1.54139e-02
1.15778e+00 3.07646e-01 1.53823e-02
1.15912e+00 3.07015e-01 1.53508e-02
1.16047e+00 3.06386e-01 1.53193e-02
1.16182e+00 3.05759e-01 1.52879e-02
1.16317e+00 3.05133e-01 1.52566e-02
1.16452e+00 3.04509e-01 1.52255e-02
1.16587e+00 3.03886e-01 1.51943e-02
1.16723e+00 3.03266e-01 1.51633e-02
1.16858e+00 3.02647e-01 1.51323e-02
1.16994e+00 3.02029e-01 1.51015e-02
1.17130e+00 3.01413e-01 1.50707e-02
1.17266e+00 3.00799e-01 1.50400e-02
1.17402e+00 3.00186e-01 1.50093e-02
1.17538e+00 2.99576e-01 1.49788e-02
1.17675e+00 2.98966e-01 1.49483e-02
1.17812e+00 2.98358e-01 1.49179e-02
1.17948e+00 2.97751e-01 1.48876e-02
1.18085e+00 2.97146e-01 1.48573e-02
1.18223e+00 2.96543e-01 1.48271e-02
1.18360e+00 2.95941e-01 1.47970e-02
1.18497e+00 2.95340e-01 1.47670e-02
1.18635e+00 2.94741e-01 1.47370e-02
1.18773e+00 2.94143e-01 1.47071e-02
1.18911e+00 2.93547e-01 1.46773e-02
1.19049e+00 2.92951e-01 1.46476e-02
1.19187e+00 2.92358e-01 1.46179e-02
1.19326e+00 2.91765e-01 1.45883e-02
1.19464e+00 2.91174e-01 1.45587e-02
1.19603e+00 2.90584e-01 1.45292e-02
1.19742e+00 2.89996e-01 1.44998e-02
1.19881e+00 2.89409e-01 1.44704e-02
1.20020e+00 2.88823e-01 1.44411e-02
1.20160e+00 2.88238e-01 1.44119e-02
1.20299e+00 2.87655e-01 1.43827e-02
1.20439e+00 2.87072e-01 1.43536e-02
1.20579e+00 2.86491e-01 1.43246e-02
1.20719e+00 2.85911e-01 1.42956e-02
1.20859e+00 2.85332e-01 1.42666e-02
1.20999e+00 2.84755e-01 1.42377e-02
1.21140e+00 2.84178e-01 1.42089e-02
1.21281e+00 2.83603e-01 1.41801e-02
1.21422e+00 2.83028e-01 1.41514e-02
1.21563e+00 2.82454e-01 1.41227e-02
1.21704e+00 2.81882e-01 1.40941e-02
1.21845e+00 2.81310e-01 1.40655e-02
1.21987e+00 2.80740e-01 1.40370e-02
1.22128e+00 2.80170e-01 1.40085e-02
1.22270e+00 2.79602e-01 1.39801e-02
1.22412e+00 2.79034e-01 1.39517e-02
1.22554e+00 2.78467e-01 1.39233e-02
1.22697e+00 2.77901e-01 1.38950e-02
1.22839e+00 2.77335e-01 1.38668e-02
1.22982e+00 2.76771e-01 1.38386e-02
1.23125e+00 2.76207e-01 1.38104e-02
1.23268e+00 2.75645e-01 1.37822e-02
1.23411e+00 2.75082e-01 1.37541e-02
1.23554e+00 2.74521e-01 1.37261e-02
1.23698e+00 2.73961e-01 1.36980e-02
1.23842e+00 2.73401e-01 1.36700e-02
1.23985e+00 2.72841e-01 1.36420e-02
1.24129e+00 2.72282e-01 1.36141e-02
1.24274e+00 2.71724e-01 1.35862e-02
1.24418e+00 2.71167e-01 1.35584e-02
1.24562e+00 2.70611e-01 1.35305e-02
1.24707e+00 2.70055e-01 1.35027e-02
1.24852e+00 2.69499e-01 1.34749e-02
1.24997e+00 2.68944e-01 1.34472e-02
1.25142e+00 2.68390e-01 1.34195e-02
1.25288e+00 2.67837e-01 1.33919e-02
1.25433e+00 2.67285e-01 1.33642e-02
1.25579e+00 2.66733e-01 1.33366e-02
1.25725e+00 2.66182e-01 1.33091e-02
1.25871e+00 2.65631e-01 1.32816e-02
1.26017e+00 2.65081e-01 1.32541e-02
1.26163e+00 2.64532e-01 1.32266e-02
1.26310e+00 2.63984e-01 1.31992e-02
1.26456e+00 2.63436e-01 1.31718e-02
1.26603e+00 2.62889e-01 1.31444e-02
1.26750e+00 2.62343e-01 1.31171e-02
1.26898e+00 2.61797e-01 1.30898e-02
1.27045e+00 2.61252e-01 1.30626e-02
1.27193e+00 2.60708e-01 1.30354e-02
1.27340e+00 2.60164e-01 1.30082e-02
1.27488e+00 2.59622e-01 1.29811e-02
1.27636e+00 2.59079e-01 1.29540e-02
1.27785e+00 2.58538e-01 1.29269e-02
1.27933e+00 2.57997e-01 1.28999e-02
1.28082e+00 2.57457e-01 1.28729e-02
1.28230e+00 2.56918e-01 1.28459e-02
1.28379e+00 2.56380e-01 1.28190e-02
1.28528e+00 2.55842e-01 1.27921e-02
1.28678e+00 2.55305e-01 1.27652e-02
1.28827e+00 2.54769e-01 1.27384e-02
1.28977e+00 2.54233e-01 1.27117e-02
1.29127e+00 2.53698e-01 1.26849e-02
1.29277e+00 2.53164e-01 1.26582e-02
1.29427e+00 2.52631e-01 1.26316e-02
1.29577e+00 2.52098e-01 1.26049e-02
1.29728e+00 2.51566e-01 1.25783e-02
1.29878e+00 2.51035e-01 1.25518e-02
1.30029e+00 2.50505e-01 1.25253e-02
1.30180e+00 2.49975e-01 1.24988e-02
1.30331e+00 2.49446e-01 1.24723e-02
1.30483e+00 2.48918e-01 1.24459e-02
1.30634e+00 2.48391e-01 1.24195e-02
1.30786e+00 2.47864e-01 1.23932e-02
1.30938e+00 2.47338e-01 1.23669e-02
1.31090e+00 2.46813e-01 1.23407e-02
1.31242e+00 2.46289e-01 1.23144e-02
1.31395e+00 2.45765e-01 1.22883e-02
1.31547e+00 2.45243e-01 1.22621e-02
1.31700e+00 2.44720e-01 1.22360e-02
1.31853e+00 2.44199e-01 1.22099e-02
1.32006e+00 2.43678e-01 1.21839e-02
1.32160e+00 2.43159e-01 1.21579e-02
1.32313e+00 2.42640e-01 1.21320e-02
1.32467e+00 2.42121e-01 1.21061e-02
1.32621e+00 2.41604e-01 1.20802e-02
1.32775e+00 2.41087e-01 1.20544e-02
1.32929e+00 2.40571e-01 1.20286e-02
1.33083e+00 2.40056e-01 1.20028e-02
1.33238e+00 2.39542e-01 1.19771e-02
1.33393e+00 2.39028e-01 1.19514e-02
1.33548e+00 2.38516e-01 1.19258e-02
1.33703e+00 2.38004e-01 1.19002e-02
1.33858e+00 2.37493e-01 1.18746e-02
1.34013e+00 2.36982e-01 1.18491e-02
1.34169e+00 2.36473e-01 1.18236e-02
1.34325e+00 2.35964e-01 1.17982e-02
1.34481e+00 2.35456e-01 1.17728e-02
1.34637e+00 2.34949e-01 1.17474e-02
1.34794e+00 2.34442e-01 1.17221e-02
1.34950e+00 2.33937e-01 1.16968e-02
1.35107e+00 2.33432e-01 1.16716e-02
1.35264e+00 2.32928e-01 1.16464e-02
1.35421e+00 2.32425e-01 1.16212e-02
1.35578e+00 2.31922e-01 1.15961e-02
1.35736e+00 2.31421e-01 1.15711e-02
1.35893e+00 2.30920e-01 1.15460e-02
1.36051e+00 2.30420e-01 1.15210e-02
1.36209e+00 2.29921e-01 1.14961e-02
1.36367e+00 2.29423e-01 1.14712e-02
1.36526e+00 2.28926e-01 1.14463e-02
1.36684e+00 2.28429e-01 1.14215e-02
1.36843e+00 2.27933e-01 1.13967e-02
1.37002e+00 2.27438e-01 1.13719e-02
1.37161e+00 2.26944e-01 1.13472e-02
1.37321e+00 2.26451e-01 1.13225e-02
1.37480e+00 2.25958e-01 1.12979e-02
1.37640e+00 2.25467e-01 1.12733e-02
1.37800e+00 2.24976e-01 1.12488e-02
1.37960e+00 2.24486e-01 1.12243e-02
1.38120e+00 2.23997e-01 1.11998e-02
1.38280e+00 2.23508e-01 1.11754e-02
1.38441e+00 2.23021e-01 1.11511e-02
1.38602e+00 2.22534e-01 1.11267e-02
1.38763e+00 2.22049e-01 1.11024e-02
1.38924e+00 2.21564e-01 1.10782e-02
1.39085e+00 2.21080e-01 1.10540e-02
1.39247e+00 2.20597e-01 1.10298e-02
1.39409e+00 2.20114e-01 1.10057e-02
1.39570e+00 2.19633e-01 1.09816e-02
1.39733e+00 2.19152e-01 1.09576e-02
1.39895e+00 2.18672e-01 1.09336e-02
1.40057e+00 2.18193e-01 1.09097e-02
1.40220e+00 2.17715e-01 1.08858e-02
1.40383e+00 2.17238e-01 1.08619e-02
1.40546e+00 2.16762e-01 1.08381e-02
1.40709e+00 2.16286e-01 1.08143e-02
1.40873e+00 2.15811e-01 1.07906e-02
1.41036e+00 2.15338e-01 1.07669e-02
1.41200e+00 2.14865e-01 1.07432e-02
1.41364e+00 2.14393e-01 1.07196e-02
1.41528e+00 2.13922e-01 1.06961e-02
1.41693e+00 2.13451e-01 1.06726e-02
1.41857e+00 2.12982e-01 1.06491e-02
1.42022e+00 2.12514e-01 1.06257e-02
1.42187e+00 2.12046e-01 1.06023e-02
1.42352e+00 2.11579e-01 1.05790e-02
1.42517e+00 2.11113e-01 1.05557e-02
1.42683e+00 2.10648e-01 1.05324e-02
1.42849e+00 2.10184e-01 1.05092e-02
1.43015e+00 2.09721e-01 1.04861e-02
1.43181e+00 2.09259e-01 1.04629e-02
1.43347e+00 2.08797e-01 1.04399e-02
1.43514e+00 2.08337e-01 1.04168e-02
1.43680e+00 2.07877e-01 1.03938e-02
1.43847e+00 2.07418e-01 1.03709e-02
1.44014e+00 2.06960e-01 1.03480e-02
1.44181e+00 2.06503e-01 1.03252e-02
1.44349e+00 2.06047e-01 1.03024e-02
1.44517e+00 2.05592e-01 1.02796e-02
1.44684e+00 2.05138e-01 1.02569e-02
1.44853e+00 2.04685e-01 1.02342e-02
1.45021e+00 2.04232e-01 1.02116e-02
1.45189e+00 2.03781e-01 1.01890e-02
1.45358e+00 2.03330e-01 1.01665e-02
1.45527e+00 2.02880e-01 1.01440e-02
1.45696e+00 2.02431e-01 1.01216e-02
1.45865e+00 2.01983e-01 1.00992e-02
1.46034e+00 2.01536e-01 1.00768e-02
1.46204e+00 2.01090e-01 1.00545e-02
1.46374e+00 2.00645e-01 1.00323e-02
1.46544e+00 2.00201e-01 1.00100e-02
1.46714e+00 1.99757e-01 9.98787e-03
1.46884e+00 1.99315e-01 9.96576e-03
1.47055e+00 1.98874e-01 9.94369e-03
1.47226e+00 1.98433e-01 9.92165e-03
1.47397e+00 1.97994e-01 9.89968e-03
1.47568e+00 1.97555e-01 9.87774e-03
1.47739e+00 1.97117e-01 9.85585e-03
1.47911e+00 1.96680e-01 9.83401e-03
1.48083e+00 1.96244e-01 9.81220e-03
1.48255e+00 1.95809e-01 9.79045e-03
1.48427e+00 1.95375e-01 9.76874e-03
1.48599e+00 1.94942e-01 9.74709e-03
1.48772e+00 1.94510e-01 9.72548e-03
1.48945e+00 1.94078e-01 9.70391e-03
